p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
1.91E-81,0.866247967,0.274,0.084,6.36E-77,COVID-19 Severe/Late stage/Vent,ENSG00000187147,,,ENSG00000187147,RNF220
1.92E-81,0.838006081,0.326,0.12,6.37E-77,COVID-19 Severe/Late stage/Vent,ENSG00000196642,,,ENSG00000196642,RABL6
2.48E-81,0.738657443,0.597,0.289,8.26E-77,COVID-19 Severe/Late stage/Vent,ENSG00000135269,,,ENSG00000135269,TES
2.56E-81,0.879316103,0.252,0.076,8.50E-77,COVID-19 Severe/Late stage/Vent,ENSG00000182534,,,ENSG00000182534,MXRA7
4.20E-81,0.761287919,0.639,0.272,1.40E-76,COVID-19 Severe/Late stage/Vent,ENSG00000177606,,,ENSG00000177606,JUN
6.21E-81,0.79858351,0.43,0.18,2.06E-76,COVID-19 Severe/Late stage/Vent,ENSG00000167775,,,ENSG00000167775,CD320
1.42E-80,0.725343009,0.609,0.301,4.70E-76,COVID-19 Severe/Late stage/Vent,ENSG00000137100,,,ENSG00000137100,DCTN3
1.51E-80,0.873676635,0.265,0.081,5.02E-76,COVID-19 Severe/Late stage/Vent,ENSG00000197579,,,ENSG00000197579,TOPORS
1.56E-80,0.745426134,0.513,0.246,5.19E-76,COVID-19 Severe/Late stage/Vent,ENSG00000070081,,,ENSG00000070081,NUCB2
2.02E-80,0.722613876,0.631,0.313,6.72E-76,COVID-19 Severe/Late stage/Vent,ENSG00000116667,,,ENSG00000116667,C1orf21
2.14E-80,0.816813569,0.377,0.148,7.11E-76,COVID-19 Severe/Late stage/Vent,ENSG00000105063,,,ENSG00000105063,PPP6R1
2.21E-80,0.848802286,0.306,0.104,7.33E-76,COVID-19 Severe/Late stage/Vent,ENSG00000035403,,,ENSG00000035403,VCL
2.28E-80,0.80100374,0.385,0.159,7.58E-76,COVID-19 Severe/Late stage/Vent,ENSG00000142208,,,ENSG00000142208,AKT1
2.54E-80,0.767096493,0.489,0.22,8.43E-76,COVID-19 Severe/Late stage/Vent,ENSG00000025293,,,ENSG00000025293,PHF20
2.66E-80,0.772688975,0.47,0.208,8.83E-76,COVID-19 Severe/Late stage/Vent,ENSG00000179010,,,ENSG00000179010,MRFAP1
2.86E-80,0.858455109,0.284,0.094,9.51E-76,COVID-19 Severe/Late stage/Vent,ENSG00000115758,,,ENSG00000115758,ODC1
3.02E-80,0.735885098,0.585,0.284,1.00E-75,COVID-19 Severe/Late stage/Vent,ENSG00000067900,,,ENSG00000067900,ROCK1
3.32E-80,0.807043534,0.396,0.158,1.10E-75,COVID-19 Severe/Late stage/Vent,ENSG00000092148,,,ENSG00000092148,HECTD1
3.56E-80,0.548155009,0.909,0.573,1.18E-75,COVID-19 Severe/Late stage/Vent,ENSG00000147168,,,ENSG00000147168,IL2RG
3.78E-80,0.777371176,0.493,0.218,1.26E-75,COVID-19 Severe/Late stage/Vent,ENSG00000189266,,,ENSG00000189266,PNRC2
4.13E-80,0.745861621,0.558,0.261,1.37E-75,COVID-19 Severe/Late stage/Vent,ENSG00000131116,,,ENSG00000131116,ZNF428
4.99E-80,0.764884561,0.523,0.237,1.66E-75,COVID-19 Severe/Late stage/Vent,ENSG00000257103,,,ENSG00000257103,LSM14A
7.76E-80,0.817379086,0.367,0.145,2.58E-75,COVID-19 Severe/Late stage/Vent,ENSG00000233016,,,ENSG00000233016,SNHG7
8.09E-80,0.623603147,0.853,0.494,2.69E-75,COVID-19 Severe/Late stage/Vent,ENSG00000144746,,,ENSG00000144746,ARL6IP5
9.25E-80,0.810790384,0.367,0.145,3.07E-75,COVID-19 Severe/Late stage/Vent,ENSG00000100523,,,ENSG00000100523,DDHD1
1.60E-79,0.823988116,0.358,0.134,5.31E-75,COVID-19 Severe/Late stage/Vent,ENSG00000109689,,,ENSG00000109689,STIM2
1.73E-79,0.799197939,0.393,0.161,5.76E-75,COVID-19 Severe/Late stage/Vent,ENSG00000117335,,,ENSG00000117335,CD46
1.78E-79,0.852869572,0.281,0.089,5.93E-75,COVID-19 Severe/Late stage/Vent,ENSG00000058063,,,ENSG00000058063,ATP11B
1.92E-79,0.862720664,0.259,0.079,6.38E-75,COVID-19 Severe/Late stage/Vent,ENSG00000111860,,,ENSG00000111860,CEP85L
3.31E-79,0.804673632,0.374,0.15,1.10E-74,COVID-19 Severe/Late stage/Vent,ENSG00000099331,,,ENSG00000099331,MYO9B
4.18E-79,0.834021006,0.331,0.12,1.39E-74,COVID-19 Severe/Late stage/Vent,ENSG00000095794,,,ENSG00000095794,CREM
4.45E-79,0.657770481,0.815,0.451,1.48E-74,COVID-19 Severe/Late stage/Vent,ENSG00000143761,,,ENSG00000143761,ARF1
5.05E-79,0.809951186,0.384,0.152,1.68E-74,COVID-19 Severe/Late stage/Vent,ENSG00000084463,,,ENSG00000084463,WBP11
7.81E-79,0.852932521,0.259,0.078,2.60E-74,COVID-19 Severe/Late stage/Vent,ENSG00000119487,,,ENSG00000119487,MAPKAP1
8.98E-79,0.828749959,0.322,0.117,2.98E-74,COVID-19 Severe/Late stage/Vent,ENSG00000105438,,,ENSG00000105438,KDELR1
1.09E-78,0.68312658,0.711,0.376,3.62E-74,COVID-19 Severe/Late stage/Vent,ENSG00000067082,,,ENSG00000067082,KLF6
1.27E-78,0.77606772,0.46,0.2,4.22E-74,COVID-19 Severe/Late stage/Vent,ENSG00000142875,,,ENSG00000142875,PRKACB
1.35E-78,0.771908546,0.46,0.202,4.49E-74,COVID-19 Severe/Late stage/Vent,ENSG00000159377,,,ENSG00000159377,PSMB4
1.85E-78,0.756248793,0.522,0.239,6.13E-74,COVID-19 Severe/Late stage/Vent,ENSG00000244038,,,ENSG00000244038,DDOST
3.56E-78,0.802921368,0.392,0.155,1.18E-73,COVID-19 Severe/Late stage/Vent,ENSG00000153006,,,ENSG00000153006,SREK1IP1
3.62E-78,0.854276926,0.255,0.078,1.20E-73,COVID-19 Severe/Late stage/Vent,ENSG00000092439,,,ENSG00000092439,TRPM7
4.59E-78,0.781347955,0.434,0.186,1.52E-73,COVID-19 Severe/Late stage/Vent,ENSG00000109736,,,ENSG00000109736,MFSD10
4.64E-78,0.838244471,0.292,0.098,1.54E-73,COVID-19 Severe/Late stage/Vent,ENSG00000188647,,,ENSG00000188647,PTAR1
5.78E-78,0.766293819,0.481,0.214,1.92E-73,COVID-19 Severe/Late stage/Vent,ENSG00000130741,,,ENSG00000130741,EIF2S3
9.75E-78,0.801549593,0.381,0.151,3.24E-73,COVID-19 Severe/Late stage/Vent,ENSG00000051620,,,ENSG00000051620,HEBP2
1.14E-77,0.664445955,0.765,0.416,3.79E-73,COVID-19 Severe/Late stage/Vent,ENSG00000150867,,,ENSG00000150867,PIP4K2A
1.31E-77,0.758571594,0.481,0.217,4.37E-73,COVID-19 Severe/Late stage/Vent,ENSG00000102054,,,ENSG00000102054,RBBP7
1.83E-77,0.734359387,0.553,0.265,6.07E-73,COVID-19 Severe/Late stage/Vent,ENSG00000104660,,,ENSG00000104660,LEPROTL1
2.03E-77,0.617868793,0.822,0.476,6.75E-73,COVID-19 Severe/Late stage/Vent,ENSG00000122034,,,ENSG00000122034,GTF3A
2.05E-77,0.752141161,0.5,0.229,6.81E-73,COVID-19 Severe/Late stage/Vent,ENSG00000164054,,,ENSG00000164054,SHISA5
3.50E-77,0.698385285,0.631,0.324,1.16E-72,COVID-19 Severe/Late stage/Vent,ENSG00000141027,,,ENSG00000141027,NCOR1
4.08E-77,0.716563145,0.606,0.301,1.36E-72,COVID-19 Severe/Late stage/Vent,ENSG00000161011,,,ENSG00000161011,SQSTM1
4.32E-77,0.747201365,0.509,0.236,1.44E-72,COVID-19 Severe/Late stage/Vent,ENSG00000013441,,,ENSG00000013441,CLK1
4.99E-77,0.838330173,0.292,0.1,1.66E-72,COVID-19 Severe/Late stage/Vent,ENSG00000153814,,,ENSG00000153814,JAZF1
5.47E-77,0.806634147,0.367,0.142,1.82E-72,COVID-19 Severe/Late stage/Vent,ENSG00000100568,,,ENSG00000100568,VTI1B
6.85E-77,0.799675439,0.402,0.159,2.28E-72,COVID-19 Severe/Late stage/Vent,ENSG00000073584,,,ENSG00000073584,SMARCE1
7.47E-77,0.770732724,0.437,0.191,2.48E-72,COVID-19 Severe/Late stage/Vent,ENSG00000158604,,,ENSG00000158604,TMED4
9.97E-77,0.833665007,0.288,0.096,3.31E-72,COVID-19 Severe/Late stage/Vent,ENSG00000166734,,,ENSG00000166734,CASC4
1.11E-76,0.790121737,0.391,0.16,3.67E-72,COVID-19 Severe/Late stage/Vent,ENSG00000141298,,,ENSG00000141298,SSH2
1.46E-76,0.79678466,0.374,0.151,4.86E-72,COVID-19 Severe/Late stage/Vent,ENSG00000167508,,,ENSG00000167508,MVD
1.97E-76,0.811619243,0.342,0.131,6.55E-72,COVID-19 Severe/Late stage/Vent,ENSG00000164323,,,ENSG00000164323,CFAP97
2.19E-76,0.803046336,0.34,0.13,7.27E-72,COVID-19 Severe/Late stage/Vent,ENSG00000006125,,,ENSG00000006125,AP2B1
2.19E-76,0.834739147,0.266,0.086,7.29E-72,COVID-19 Severe/Late stage/Vent,ENSG00000102572,,,ENSG00000102572,STK24
2.52E-76,0.844879526,0.267,0.086,8.38E-72,COVID-19 Severe/Late stage/Vent,ENSG00000198846,,,ENSG00000198846,TOX
3.06E-76,0.765456386,0.432,0.189,1.02E-71,COVID-19 Severe/Late stage/Vent,ENSG00000265491,,,ENSG00000265491,RNF115
3.56E-76,0.834222454,0.287,0.097,1.18E-71,COVID-19 Severe/Late stage/Vent,ENSG00000178607,,,ENSG00000178607,ERN1
3.66E-76,0.776399371,0.415,0.177,1.22E-71,COVID-19 Severe/Late stage/Vent,ENSG00000089289,,,ENSG00000089289,IGBP1
4.58E-76,0.76364931,0.456,0.202,1.52E-71,COVID-19 Severe/Late stage/Vent,ENSG00000028137,,,ENSG00000028137,TNFRSF1B
6.23E-76,0.66536801,0.682,0.369,2.07E-71,COVID-19 Severe/Late stage/Vent,ENSG00000163453,,,ENSG00000163453,IGFBP7
6.52E-76,0.745952426,0.496,0.228,2.17E-71,COVID-19 Severe/Late stage/Vent,ENSG00000213585,,,ENSG00000213585,VDAC1
1.22E-75,0.654336567,0.79,0.435,4.06E-71,COVID-19 Severe/Late stage/Vent,ENSG00000183283,,,ENSG00000183283,DAZAP2
1.37E-75,0.803624416,0.33,0.125,4.54E-71,COVID-19 Severe/Late stage/Vent,ENSG00000083168,,,ENSG00000083168,KAT6A
2.03E-75,0.731582297,0.539,0.258,6.76E-71,COVID-19 Severe/Late stage/Vent,ENSG00000137642,,,ENSG00000137642,SORL1
2.47E-75,0.747561579,0.503,0.23,8.20E-71,COVID-19 Severe/Late stage/Vent,ENSG00000146425,,,ENSG00000146425,DYNLT1
4.02E-75,0.827521109,0.275,0.091,1.33E-70,COVID-19 Severe/Late stage/Vent,ENSG00000230124,,,ENSG00000230124,ACBD6
4.03E-75,0.829314362,0.275,0.092,1.34E-70,COVID-19 Severe/Late stage/Vent,ENSG00000112200,,,ENSG00000112200,ZNF451
4.71E-75,0.837466024,0.251,0.076,1.56E-70,COVID-19 Severe/Late stage/Vent,ENSG00000135241,,,ENSG00000135241,PNPLA8
5.19E-75,0.757182395,0.452,0.203,1.73E-70,COVID-19 Severe/Late stage/Vent,ENSG00000103495,,,ENSG00000103495,MAZ
5.43E-75,0.827677292,0.271,0.089,1.80E-70,COVID-19 Severe/Late stage/Vent,ENSG00000131558,,,ENSG00000131558,EXOC4
6.55E-75,0.753774095,0.435,0.196,2.18E-70,COVID-19 Severe/Late stage/Vent,ENSG00000115419,,,ENSG00000115419,GLS
8.09E-75,0.729422246,0.532,0.253,2.69E-70,COVID-19 Severe/Late stage/Vent,ENSG00000198625,,,ENSG00000198625,MDM4
8.18E-75,0.834933151,0.258,0.081,2.72E-70,COVID-19 Severe/Late stage/Vent,ENSG00000075711,,,ENSG00000075711,DLG1
8.21E-75,0.710903004,0.622,0.309,2.73E-70,COVID-19 Severe/Late stage/Vent,ENSG00000090060,,,ENSG00000090060,PAPOLA
8.25E-75,0.788401457,0.382,0.152,2.74E-70,COVID-19 Severe/Late stage/Vent,ENSG00000055070,,,ENSG00000055070,SZRD1
2.95E-74,0.795649129,0.343,0.131,9.81E-70,COVID-19 Severe/Late stage/Vent,ENSG00000166275,,,ENSG00000166275,BORCS7
3.03E-74,0.665631311,0.714,0.386,1.01E-69,COVID-19 Severe/Late stage/Vent,ENSG00000005483,,,ENSG00000005483,KMT2E
3.61E-74,0.76982629,0.394,0.165,1.20E-69,COVID-19 Severe/Late stage/Vent,ENSG00000139726,,,ENSG00000139726,DENR
4.04E-74,0.765051098,0.422,0.182,1.34E-69,COVID-19 Severe/Late stage/Vent,ENSG00000130414,,,ENSG00000130414,NDUFA10
6.55E-74,0.801682281,0.323,0.121,2.18E-69,COVID-19 Severe/Late stage/Vent,ENSG00000100393,,,ENSG00000100393,EP300
7.81E-74,0.716281562,0.603,0.297,2.59E-69,COVID-19 Severe/Late stage/Vent,ENSG00000110848,,,ENSG00000110848,CD69
8.85E-74,0.780852271,0.376,0.152,2.94E-69,COVID-19 Severe/Late stage/Vent,ENSG00000085719,,,ENSG00000085719,CPNE3
9.37E-74,0.766864382,0.392,0.17,3.11E-69,COVID-19 Severe/Late stage/Vent,ENSG00000173193,,,ENSG00000173193,PARP14
1.09E-73,0.774352618,0.385,0.16,3.62E-69,COVID-19 Severe/Late stage/Vent,ENSG00000152061,,,ENSG00000152061,RABGAP1L
1.17E-73,0.803204038,0.315,0.115,3.90E-69,COVID-19 Severe/Late stage/Vent,ENSG00000110429,,,ENSG00000110429,FBXO3
1.55E-73,0.770075621,0.416,0.175,5.15E-69,COVID-19 Severe/Late stage/Vent,ENSG00000113068,,,ENSG00000113068,PFDN1
1.66E-73,0.814821096,0.298,0.106,5.52E-69,COVID-19 Severe/Late stage/Vent,ENSG00000278053,,,ENSG00000278053,DDX52
2.00E-73,0.81417041,0.283,0.098,6.66E-69,COVID-19 Severe/Late stage/Vent,ENSG00000154760,,,ENSG00000154760,SLFN13
2.08E-73,0.721634591,0.563,0.27,6.92E-69,COVID-19 Severe/Late stage/Vent,ENSG00000182154,,,ENSG00000182154,MRPL41
2.79E-73,0.796386277,0.345,0.132,9.26E-69,COVID-19 Severe/Late stage/Vent,ENSG00000117133,,,ENSG00000117133,RPF1
3.39E-73,0.734187045,0.472,0.22,1.13E-68,COVID-19 Severe/Late stage/Vent,ENSG00000174953,,,ENSG00000174953,DHX36
3.89E-73,0.757820559,0.431,0.188,1.29E-68,COVID-19 Severe/Late stage/Vent,ENSG00000120686,,,ENSG00000120686,UFM1
5.36E-73,0.757723855,0.419,0.182,1.78E-68,COVID-19 Severe/Late stage/Vent,ENSG00000130816,,,ENSG00000130816,DNMT1
5.50E-73,0.489866031,0.91,0.606,1.83E-68,COVID-19 Severe/Late stage/Vent,ENSG00000197747,,,ENSG00000197747,S100A10
5.82E-73,0.808767186,0.303,0.11,1.93E-68,COVID-19 Severe/Late stage/Vent,ENSG00000105821,,,ENSG00000105821,DNAJC2
6.21E-73,0.556414728,0.909,0.565,2.06E-68,COVID-19 Severe/Late stage/Vent,ENSG00000067560,,,ENSG00000067560,RHOA
7.33E-73,0.758719315,0.43,0.185,2.43E-68,COVID-19 Severe/Late stage/Vent,ENSG00000151461,,,ENSG00000151461,UPF2
7.45E-73,0.780421026,0.345,0.138,2.47E-68,COVID-19 Severe/Late stage/Vent,ENSG00000164091,,,ENSG00000164091,WDR82
7.96E-73,0.723175804,0.513,0.247,2.64E-68,COVID-19 Severe/Late stage/Vent,ENSG00000127914,,,ENSG00000127914,AKAP9
8.75E-73,0.650729994,0.747,0.41,2.91E-68,COVID-19 Severe/Late stage/Vent,ENSG00000117614,,,ENSG00000117614,SYF2
9.19E-73,0.708813517,0.562,0.276,3.05E-68,COVID-19 Severe/Late stage/Vent,ENSG00000186184,,,ENSG00000186184,POLR1D
1.28E-72,0.656277197,0.738,0.402,4.25E-68,COVID-19 Severe/Late stage/Vent,ENSG00000186395,,,ENSG00000186395,KRT10
1.47E-72,0.755162393,0.424,0.184,4.90E-68,COVID-19 Severe/Late stage/Vent,ENSG00000111142,,,ENSG00000111142,METAP2
1.63E-72,0.76325919,0.393,0.169,5.41E-68,COVID-19 Severe/Late stage/Vent,ENSG00000118971,,,ENSG00000118971,CCND2
1.84E-72,0.818515732,0.261,0.084,6.13E-68,COVID-19 Severe/Late stage/Vent,ENSG00000182307,,,ENSG00000182307,C8orf33
1.91E-72,0.723559103,0.504,0.236,6.35E-68,COVID-19 Severe/Late stage/Vent,ENSG00000164548,,,ENSG00000164548,TRA2A
2.31E-72,0.752066475,0.399,0.176,7.67E-68,COVID-19 Severe/Late stage/Vent,ENSG00000106263,,,ENSG00000106263,EIF3B
2.60E-72,0.679538826,0.691,0.362,8.64E-68,COVID-19 Severe/Late stage/Vent,ENSG00000115977,,,ENSG00000115977,AAK1
3.69E-72,0.805222973,0.283,0.101,1.23E-67,COVID-19 Severe/Late stage/Vent,ENSG00000177981,,,ENSG00000177981,ASB8
4.25E-72,0.42793325,0.928,0.659,1.41E-67,COVID-19 Severe/Late stage/Vent,ENSG00000160932,,,ENSG00000160932,LY6E
4.44E-72,0.66261557,0.698,0.375,1.48E-67,COVID-19 Severe/Late stage/Vent,ENSG00000186469,,,ENSG00000186469,GNG2
5.60E-72,0.814503281,0.306,0.108,1.86E-67,COVID-19 Severe/Late stage/Vent,ENSG00000164111,,,ENSG00000164111,ANXA5
6.04E-72,0.807029652,0.277,0.095,2.01E-67,COVID-19 Severe/Late stage/Vent,ENSG00000135387,,,ENSG00000135387,CAPRIN1
8.82E-72,0.635185957,0.8,0.451,2.93E-67,COVID-19 Severe/Late stage/Vent,ENSG00000117616,,,ENSG00000117616,RSRP1
8.96E-72,0.812059357,0.264,0.089,2.98E-67,COVID-19 Severe/Late stage/Vent,ENSG00000198231,,,ENSG00000198231,DDX42
9.83E-72,0.702113844,0.596,0.298,3.26E-67,COVID-19 Severe/Late stage/Vent,ENSG00000100380,,,ENSG00000100380,ST13
1.16E-71,0.781001599,0.342,0.135,3.86E-67,COVID-19 Severe/Late stage/Vent,ENSG00000171988,,,ENSG00000171988,JMJD1C
1.39E-71,0.711719761,0.531,0.26,4.60E-67,COVID-19 Severe/Late stage/Vent,ENSG00000067064,,,ENSG00000067064,IDI1
1.41E-71,0.816007081,0.255,0.081,4.67E-67,COVID-19 Severe/Late stage/Vent,ENSG00000166669,,,ENSG00000166669,ATF7IP2
1.85E-71,0.745022105,0.414,0.183,6.14E-67,COVID-19 Severe/Late stage/Vent,ENSG00000175826,,,ENSG00000175826,CTDNEP1
1.95E-71,0.764850536,0.393,0.165,6.49E-67,COVID-19 Severe/Late stage/Vent,ENSG00000125037,,,ENSG00000125037,EMC3
2.09E-71,0.780358859,0.334,0.132,6.93E-67,COVID-19 Severe/Late stage/Vent,ENSG00000217128,,,ENSG00000217128,FNIP1
2.31E-71,0.786462702,0.33,0.127,7.68E-67,COVID-19 Severe/Late stage/Vent,ENSG00000085832,,,ENSG00000085832,EPS15
2.35E-71,0.805585406,0.288,0.101,7.82E-67,COVID-19 Severe/Late stage/Vent,ENSG00000104324,,,ENSG00000104324,CPQ
3.20E-71,0.812478882,0.255,0.082,1.06E-66,COVID-19 Severe/Late stage/Vent,ENSG00000136451,,,ENSG00000136451,VEZF1
3.45E-71,0.799713218,0.294,0.105,1.15E-66,COVID-19 Severe/Late stage/Vent,ENSG00000147419,,,ENSG00000147419,CCDC25
4.65E-71,0.717645383,0.561,0.27,1.55E-66,COVID-19 Severe/Late stage/Vent,ENSG00000124562,,,ENSG00000124562,SNRPC
5.13E-71,0.605363086,0.871,0.511,1.70E-66,COVID-19 Severe/Late stage/Vent,ENSG00000089280,,,ENSG00000089280,FUS
5.94E-71,0.746391875,0.413,0.181,1.97E-66,COVID-19 Severe/Late stage/Vent,ENSG00000134153,,,ENSG00000134153,EMC7
6.50E-71,0.786817003,0.299,0.108,2.16E-66,COVID-19 Severe/Late stage/Vent,ENSG00000125651,,,ENSG00000125651,GTF2F1
7.64E-71,0.671157264,0.639,0.337,2.54E-66,COVID-19 Severe/Late stage/Vent,ENSG00000204475,,,ENSG00000204475,NCR3
9.49E-71,0.641730963,0.681,0.378,3.15E-66,COVID-19 Severe/Late stage/Vent,ENSG00000021355,,,ENSG00000021355,SERPINB1
1.57E-70,0.758528004,0.391,0.166,5.21E-66,COVID-19 Severe/Late stage/Vent,ENSG00000246705,,,ENSG00000246705,H2AFJ
1.72E-70,0.732612618,0.451,0.207,5.71E-66,COVID-19 Severe/Late stage/Vent,ENSG00000145782,,,ENSG00000145782,ATG12
1.91E-70,0.69639316,0.563,0.282,6.35E-66,COVID-19 Severe/Late stage/Vent,ENSG00000144224,,,ENSG00000144224,UBXN4
2.42E-70,0.778425211,0.312,0.119,8.05E-66,COVID-19 Severe/Late stage/Vent,ENSG00000143321,,,ENSG00000143321,HDGF
2.71E-70,0.783602876,0.314,0.121,9.01E-66,COVID-19 Severe/Late stage/Vent,ENSG00000117868,,,ENSG00000117868,ESYT2
2.81E-70,0.802528674,0.273,0.092,9.34E-66,COVID-19 Severe/Late stage/Vent,ENSG00000135049,,,ENSG00000135049,AGTPBP1
3.79E-70,0.787331147,0.3,0.113,1.26E-65,COVID-19 Severe/Late stage/Vent,ENSG00000168488,,,ENSG00000168488,ATXN2L
4.46E-70,0.732921072,0.435,0.197,1.48E-65,COVID-19 Severe/Late stage/Vent,ENSG00000137845,,,ENSG00000137845,ADAM10
4.83E-70,0.784325434,0.31,0.115,1.61E-65,COVID-19 Severe/Late stage/Vent,ENSG00000234608,,,ENSG00000234608,MAPKAPK5-AS1
5.50E-70,0.712241297,0.512,0.249,1.83E-65,COVID-19 Severe/Late stage/Vent,ENSG00000118705,,,ENSG00000118705,RPN2
5.60E-70,0.764814101,0.349,0.143,1.86E-65,COVID-19 Severe/Late stage/Vent,ENSG00000184787,,,ENSG00000184787,UBE2G2
6.02E-70,0.723924446,0.495,0.232,2.00E-65,COVID-19 Severe/Late stage/Vent,ENSG00000198624,,,ENSG00000198624,CCDC69
8.30E-70,0.79722303,0.264,0.091,2.76E-65,COVID-19 Severe/Late stage/Vent,ENSG00000099995,,,ENSG00000099995,SF3A1
1.24E-69,0.767847954,0.34,0.138,4.11E-65,COVID-19 Severe/Late stage/Vent,ENSG00000164308,,,ENSG00000164308,ERAP2
1.26E-69,0.763913326,0.355,0.144,4.18E-65,COVID-19 Severe/Late stage/Vent,ENSG00000119318,,,ENSG00000119318,RAD23B
1.48E-69,0.735131174,0.451,0.205,4.92E-65,COVID-19 Severe/Late stage/Vent,ENSG00000069849,,,ENSG00000069849,ATP1B3
1.59E-69,0.697864791,0.573,0.286,5.28E-65,COVID-19 Severe/Late stage/Vent,ENSG00000130511,,,ENSG00000130511,SSBP4
1.78E-69,0.789395519,0.281,0.1,5.91E-65,COVID-19 Severe/Late stage/Vent,ENSG00000174173,,,ENSG00000174173,TRMT10C
2.07E-69,0.663675135,0.66,0.35,6.87E-65,COVID-19 Severe/Late stage/Vent,ENSG00000105968,,,ENSG00000105968,H2AFV
2.67E-69,0.521169701,0.882,0.567,8.86E-65,COVID-19 Severe/Late stage/Vent,ENSG00000100911,,,ENSG00000100911,PSME2
4.36E-69,0.780857207,0.304,0.116,1.45E-64,COVID-19 Severe/Late stage/Vent,ENSG00000135905,,,ENSG00000135905,DOCK10
5.26E-69,0.703943302,0.49,0.237,1.75E-64,COVID-19 Severe/Late stage/Vent,ENSG00000115685,,,ENSG00000115685,PPP1R7
5.65E-69,0.779186801,0.31,0.117,1.88E-64,COVID-19 Severe/Late stage/Vent,ENSG00000011275,,,ENSG00000011275,RNF216
6.77E-69,0.793583617,0.271,0.093,2.25E-64,COVID-19 Severe/Late stage/Vent,ENSG00000090686,,,ENSG00000090686,USP48
6.87E-69,0.690868929,0.639,0.324,2.28E-64,COVID-19 Severe/Late stage/Vent,ENSG00000142507,,,ENSG00000142507,PSMB6
7.71E-69,0.779052975,0.308,0.114,2.56E-64,COVID-19 Severe/Late stage/Vent,ENSG00000062650,,,ENSG00000062650,WAPL
8.87E-69,0.756502334,0.371,0.156,2.95E-64,COVID-19 Severe/Late stage/Vent,ENSG00000058668,,,ENSG00000058668,ATP2B4
9.89E-69,0.745181627,0.396,0.17,3.29E-64,COVID-19 Severe/Late stage/Vent,ENSG00000163320,,,ENSG00000163320,CGGBP1
1.26E-68,0.642245753,0.751,0.414,4.20E-64,COVID-19 Severe/Late stage/Vent,ENSG00000120727,,,ENSG00000120727,PAIP2
1.32E-68,0.803251887,0.25,0.084,4.39E-64,COVID-19 Severe/Late stage/Vent,ENSG00000133106,,,ENSG00000133106,EPSTI1
1.36E-68,0.785640337,0.279,0.099,4.53E-64,COVID-19 Severe/Late stage/Vent,ENSG00000068878,,,ENSG00000068878,PSME4
1.40E-68,0.795320038,0.254,0.084,4.66E-64,COVID-19 Severe/Late stage/Vent,ENSG00000121578,,,ENSG00000121578,B4GALT4
1.84E-68,0.751689085,0.376,0.158,6.12E-64,COVID-19 Severe/Late stage/Vent,ENSG00000131876,,,ENSG00000131876,SNRPA1
1.93E-68,0.798452115,0.251,0.084,6.42E-64,COVID-19 Severe/Late stage/Vent,ENSG00000102699,,,ENSG00000102699,PARP4
2.08E-68,0.727698643,0.45,0.205,6.91E-64,COVID-19 Severe/Late stage/Vent,ENSG00000169057,,,ENSG00000169057,MECP2
2.47E-68,0.772150306,0.309,0.118,8.21E-64,COVID-19 Severe/Late stage/Vent,ENSG00000163605,,,ENSG00000163605,PPP4R2
3.18E-68,0.704256756,0.529,0.257,1.06E-63,COVID-19 Severe/Late stage/Vent,ENSG00000153037,,,ENSG00000153037,SRP19
3.57E-68,0.741867237,0.37,0.161,1.19E-63,COVID-19 Severe/Late stage/Vent,ENSG00000226067,,,ENSG00000226067,LINC00623
4.43E-68,0.698405584,0.53,0.258,1.47E-63,COVID-19 Severe/Late stage/Vent,ENSG00000162521,,,ENSG00000162521,RBBP4
4.69E-68,0.771752183,0.306,0.115,1.56E-63,COVID-19 Severe/Late stage/Vent,ENSG00000126581,,,ENSG00000126581,BECN1
4.76E-68,0.784515865,0.266,0.092,1.58E-63,COVID-19 Severe/Late stage/Vent,ENSG00000143862,,,ENSG00000143862,ARL8A
4.82E-68,0.774656017,0.3,0.117,1.60E-63,COVID-19 Severe/Late stage/Vent,ENSG00000137497,,,ENSG00000137497,NUMA1
6.59E-68,0.718340442,0.475,0.218,2.19E-63,COVID-19 Severe/Late stage/Vent,ENSG00000047315,,,ENSG00000047315,POLR2B
7.06E-68,0.761849253,0.333,0.132,2.35E-63,COVID-19 Severe/Late stage/Vent,ENSG00000078140,,,ENSG00000078140,UBE2K
7.57E-68,0.77506088,0.31,0.117,2.52E-63,COVID-19 Severe/Late stage/Vent,ENSG00000123106,,,ENSG00000123106,CCDC91
8.48E-68,0.719019744,0.456,0.212,2.82E-63,COVID-19 Severe/Late stage/Vent,ENSG00000140563,,,ENSG00000140563,MCTP2
8.74E-68,0.76860149,0.325,0.127,2.91E-63,COVID-19 Severe/Late stage/Vent,ENSG00000111912,,,ENSG00000111912,NCOA7
1.16E-67,0.699385239,0.547,0.267,3.87E-63,COVID-19 Severe/Late stage/Vent,ENSG00000119632,,,ENSG00000119632,IFI27L2
1.24E-67,0.730377128,0.416,0.186,4.13E-63,COVID-19 Severe/Late stage/Vent,ENSG00000147601,,,ENSG00000147601,TERF1
1.82E-67,0.463188031,0.953,0.651,6.05E-63,COVID-19 Severe/Late stage/Vent,ENSG00000100650,,,ENSG00000100650,SRSF5
